oxygen_intake,water_retention,chlorophyll_production,growth_rate,heat_absorption,thorn_production,roots_growth
0.29807076404450805,0.284462274662728,776.8422350252749,0.13320167899143792,0.38924961233322464,0.38026586682834873,0.4773123304023029
0.11375540844608736,0.3349380834382444,738.4401372789002,0.3048671536670407,0.36722411627958496,0.11102256594632616,0.28744532405783707
0.4637281608315128,0.534880494876929,360.34452435203025,0.2310002014035602,0.18913397968275483,0.4077210691358454,0.23893878208420816
0.20351199264000677,0.6584558001277889,155.82238781750482,0.23425159698964626,0.12555813943973734,0.29740756598243157,0.18552404152718266
0.36500891374159283,0.5716107835617794,872.2702650024494,0.354243598618068,0.47970165192671577,0.32267950932982004,0.20715018044632086
0.2246844304357644,0.33928034768009374,382.3278742629123,0.16523920246064808,0.20442790389348173,0.21919767407594104,0.49168780409088775
0.3080272084711243,0.2005658255164942,276.1420734354387,0.40662134813589246,0.35543867387623673,0.2683335144002324,0.22158937596190975
0.31868411173731187,0.6542903481844635,564.4556401248794,0.3328123679114539,0.43137520109748895,0.3841500535917327,0.491122369503842
0.17394178221021084,0.7911243955466563,919.2044793542026,0.4659778515390044,0.22011070021887452,0.4106855211777034,0.23208599464483487
0.48783385110582345,0.6859478721836543,139.1919200590378,0.24593626150700937,0.35417336546277156,0.2548424724671912,0.1925673862354248
0.4100531293444458,0.47612397089396924,789.2236792277989,0.4930859968268503,0.14316009645968997,0.3764470130605321,0.17334567316073893
0.4757995766256756,0.7422603568394641,615.2259051448381,0.3303310586856093,0.48797257775026426,0.20321740067537522,0.26474180210959886
0.4579309401710595,0.44590860387101006,482.90420489663524,0.4893607824750136,0.12326331002025036,0.4328090660710061,0.1947225794140109
0.3391599915244341,0.5149604505460805,769.672399694554,0.11082426161884613,0.27526986953639054,0.34392569556294617,0.37877518553082123
0.4687496940092467,0.48627786043741,969.2419819974691,0.3911905289649552,0.31472769682400936,0.4100746064267581,0.1959086941455914
0.1353970008207678,0.468574323599315,306.28559004642193,0.4266486097170945,0.41619271146534564,0.29086194092713896,0.4341587379991477
0.1783931449676581,0.6651144615763436,229.28262856490764,0.12126931467059504,0.1484514068289685,0.19164371399278213,0.4336045033952668
0.11809091556421523,0.5160613443616953,921.5935707004273,0.33158786560649833,0.27632318954207064,0.27169244532545755,0.21421054961922648
0.23013213230530574,0.3900302732151297,702.0577697115733,0.4207769174357794,0.21988462781738094,0.2525941577913283,0.401416052194732
0.25547091587579285,0.354894900595087,494.1874194057694,0.3244154900892291,0.22480428627733604,0.23308661737606365,0.4430183503917814
0.20853961270955837,0.22264839018046004,615.9336132378547,0.12552543616218667,0.4115151664261004,0.18486949909659134,0.33605313757485866
0.43149500366077176,0.5499170971298277,771.0525146586197,0.37737889635932464,0.10218437801273327,0.4036668567519225,0.24653296434562197
0.2427013306774357,0.33797684924062055,795.7287088351454,0.12423876586932346,0.39963345653438653,0.13454066452822422,0.2763868746850716
0.2123738038749523,0.28888035320982985,927.9047627370682,0.4269875580065754,0.4241593720492425,0.45502437195433354,0.4144915460139128
0.31707843326329943,0.5922979782966067,484.1585100060604,0.11721367332267776,0.4605448975368276,0.17000988915910142,0.21732698559872565
0.15636968998990508,0.6087255546929293,364.06981901745553,0.15495895240414834,0.35075272129219337,0.4919494607406165,0.2337849337504776
0.42087879230161584,0.6512929353545996,675.6978401108577,0.21004303620930742,0.2333821313088965,0.49538721923482976,0.1643137345031403
0.12982025747190834,0.5021461378031549,474.1551093515773,0.35334591690432005,0.27089389301954825,0.25935481649646075,0.25962096120520106
0.4947547746402069,0.736432763122332,635.1386085540802,0.49054363985252236,0.4878944329149717,0.4951284290529052,0.13460605289979438
0.40889790771866297,0.7618056520389367,477.98721861035517,0.14712914104797378,0.45247473057434096,0.4476274069122905,0.2284137763956446
0.17948627261366898,0.6844225638754937,237.69620801035703,0.15708306768556737,0.2854103636397768,0.13297211077866625,0.24939175237914282
0.10220884684944097,0.5813560892049123,522.4840764930625,0.24754815868039215,0.477225202844369,0.4789314254514473,0.20219165296965286
0.42618457138193366,0.38223257215471323,721.8260397469295,0.43448765510212806,0.42918195016258365,0.11700575436183769,0.14054324765399528
0.38274293753904687,0.7897669529721327,819.3554269008848,0.28689238110032567,0.4604359446639179,0.17276571749564287,0.308666897024622
0.3916028672163949,0.364481700315163,543.9936491168921,0.22864424010232867,0.3731908938303684,0.3338382163386697,0.4460324679021883
0.4085081386743783,0.32159415319425866,248.71410118936083,0.32448153288354453,0.443061617384798,0.13229487136000545,0.23425789832018817
0.12961786069363615,0.4652924682719497,473.2189386844884,0.20420927897830002,0.4567064565337303,0.16469110279574756,0.1947206285680555
0.24338629141770907,0.2341043424274331,807.6645359575284,0.2604639628990084,0.13680663381626856,0.48139671484489555,0.21401528707620138
0.1463476238100519,0.7870966788030747,471.57334355536557,0.23304205969281677,0.4860867906642634,0.4978751539550432,0.44475487252169477
0.4452413703502375,0.553060133849855,726.8777142438001,0.42165640896585843,0.23344523950562535,0.41925461671211894,0.31112303584311907
0.3493192507310232,0.5341712549985052,556.4923135102808,0.4697022905752003,0.2759598038333422,0.30608375658588116,0.1523161405083099
0.23235920994105969,0.593477767939832,317.100812598457,0.4038288768627648,0.41676150367712617,0.4601203742766701,0.383688659622185
0.12542334011440948,0.49821418866632405,816.5354572207668,0.2756334304119934,0.36595852222899905,0.1447595083534275,0.1617475732933798
0.2243929286862649,0.21923811025672496,175.79210866361834,0.3017339909986655,0.45722396497442297,0.47715674769800354,0.12409776117689467
0.23007332881069884,0.5673867733042381,572.4012544796356,0.1500294775717743,0.2602295003107089,0.2406211709821729,0.20227395059916692
0.39184247133522565,0.6297043261738584,288.00193081906446,0.3987458844538151,0.24931526547046345,0.44459575649327776,0.16723607180670635
0.35502298854208525,0.45004943637443195,160.3590656872381,0.33859027175801765,0.11267553981652788,0.3673493623941564,0.34199898974986725
0.4548850970305306,0.6543773432427158,552.6405433749239,0.4609759984549746,0.28509015066786325,0.4841097216222888,0.2938265629360167
0.28888597006477973,0.3362007796030524,549.6059403414313,0.1802444574300613,0.3896283081316435,0.4458711791183273,0.38962582019714687
0.14783769837532068,0.3327659546397105,736.2108115081487,0.4038904487730449,0.22047148705048644,0.4551591254203625,0.30462842010409835
0.38529791488919807,0.2968501926125444,770.2756237467144,0.3738686646876759,0.2850906054695366,0.3527017424480122,0.2676023740837551
0.40431401944675904,0.42319685587349715,755.0123398236071,0.2063382135239009,0.18775910739411122,0.43326341239051036,0.3104874761750972
0.3245108790277985,0.7082072212334503,468.60285962507953,0.36695145581633004,0.40911512234858427,0.4028524603045355,0.27379444523511115
0.40838687198182444,0.6967472372894387,668.5208085039063,0.46974935223065983,0.12420462453645885,0.16464925236155492,0.11483475756561581
0.2975182385457563,0.4296945247781023,619.2507183795643,0.4673743950668475,0.3821532220001993,0.3594387565412972,0.372279645198496
0.3090931317527976,0.553471241588142,479.40558050522765,0.38785062980645657,0.2515760046979934,0.15927021860806345,0.48485213048578213
0.27101640734341986,0.6324897898849495,637.4914247673939,0.11922924501362404,0.11663842775484833,0.447782448754212,0.26881342281441856
0.11016765069763808,0.34472406477681383,952.5230890356363,0.4489057349280646,0.4413878349167143,0.1263799197359874,0.2694931935072187
0.1431565707973218,0.3008846515368483,273.6043693132396,0.36311144280181595,0.2950887452724661,0.4948186680773101,0.11830755145489863
0.11257167427469371,0.7832575959273866,915.1948862069737,0.22417370127309377,0.33972758784645163,0.2602506664550846,0.45615163387469937
0.3545641645055122,0.5705343879257712,148.10996258487853,0.1749001446822797,0.3928122766097828,0.16825174148057426,0.471648554985172
0.22574239243053068,0.7888494331001985,377.5502916114946,0.14648154519892687,0.36202977320047547,0.47426999346448917,0.42525564720565734
0.3034282764658811,0.4026535922793375,359.3307237503754,0.1200947597031044,0.3923427483258447,0.11817039449193918,0.1425381886167427
0.4630265895704372,0.621819019984479,663.7285970928151,0.40164129918030256,0.40491267383114316,0.2880422538035934,0.4600894724615757
0.19971689165954998,0.33356218192474263,218.1024565995613,0.19433719957731013,0.33566061222584437,0.40809085116980104,0.10958226535801635
0.2641531692142519,0.3567201027643478,894.1128506557784,0.10970117441730204,0.2462551323631027,0.2267001901726804,0.27782972929452354
0.4022204554172195,0.5071412727617745,845.6962676185371,0.25890826073679574,0.19725685988653707,0.3115338679611205,0.3002494616405578
0.191519266196649,0.3917708753048428,686.85923771675,0.2930428322369356,0.4611612946611149,0.38016520652552077,0.4336008404105356
0.1307919639315172,0.3005729383043507,512.572448612978,0.16769209236005078,0.4879699378552881,0.48079056840052836,0.4003436853815884
0.21590058116550723,0.3577284211935956,939.6604379278706,0.11761933446501992,0.24306510203928355,0.141081055708412,0.41883875859995434
0.16448851490160177,0.2214490366795188,847.6718992485004,0.17565019323922756,0.1449242916289201,0.16289068148596791,0.44716037982294987
0.47187906093702925,0.622654172886492,549.3836332731204,0.37164110473462975,0.1890149308465725,0.3035483580776268,0.2904283681970903
0.4232481518257668,0.495269994251517,731.6860190088801,0.13289747090048257,0.3682669383948759,0.26738998446001877,0.4121009414068686
0.35336150260416943,0.2565458398427154,610.236956961716,0.32201481222279754,0.1691733479833323,0.2643184642734666,0.12721323776217558
0.44858423607508713,0.3030163958770947,629.1480145494381,0.1585647951632667,0.4120489092243953,0.2187846011744613,0.2778185691002155
0.4214688307596458,0.26152072286758643,397.87846249372416,0.17827566943216777,0.46921209594988544,0.32427391940358247,0.11205306994785645
0.17462802355441434,0.5675556849655259,515.8761441624071,0.25723115330667945,0.48546060603153884,0.45331533446628647,0.4661260261274377
0.45702359939599113,0.2565262181674963,170.30928771076978,0.14033013442149256,0.10373020238995628,0.16436973621514556,0.48336551278116835
0.31573689676626027,0.6525693998211297,421.61382249813323,0.16928140111288514,0.4832616659817667,0.18611453179830306,0.13357562411526513
0.422976062065625,0.21230655159223472,726.2456638259367,0.23958096458054168,0.3960777676518471,0.3683293991198343,0.31305065776310426
0.45843651996939727,0.3496254727975353,957.8944274555677,0.23186760219934677,0.1336200929055209,0.12247906171492168,0.23005584253474765
0.22720138998874556,0.7344000055351445,966.7577014867182,0.3997085942702928,0.26609618751149056,0.36950567982520266,0.23701371386515124
0.1440207698110707,0.6311187908733478,600.1505822124025,0.12991292205056976,0.3800181898318037,0.22578246034533495,0.28028002455019385
0.1911740650167767,0.24378099975541265,645.9600266286238,0.4441802942665374,0.4826741970644197,0.24314157256000601,0.15002638610182029
0.27084311545050255,0.6926756626911079,267.14906695087075,0.4264928682957819,0.16565655744455704,0.2622197495291601,0.17230807951356508
0.42720590636899725,0.4958210729241229,725.7772972841776,0.4063966558767754,0.1510933127707816,0.23983502459668596,0.3309474640511779
0.4442922333025374,0.7080698163012977,163.59291340694762,0.223748944985253,0.28893882130475146,0.4364838485118129,0.10750236377499532
0.10278085221247629,0.5604438646702361,356.2171172195001,0.42915271421631507,0.4872395574953957,0.47842738296012366,0.3399204088056803
0.3042989210310263,0.6090998192197152,701.527012556898,0.17312083211571233,0.4885516861032042,0.3192045901264754,0.22756687511466775
0.2669644012595116,0.796100936237425,379.27911838914036,0.14976368234201132,0.19116589642116374,0.33275139953397576,0.4328825659216007
0.1888431241882921,0.33940132755441094,144.8621867030089,0.11798253339579495,0.22773885918858294,0.12819324320537406,0.34000260309147357
0.14794614693347313,0.574367344856833,848.6833684158674,0.4757241452022304,0.46321279425786177,0.3852767713444003,0.3832364802848688
0.2350460685614512,0.47619283403443907,379.29700642110674,0.22320435908210948,0.3939365963408257,0.33363954918563365,0.14577007249517815
0.47716388156500766,0.22367117175361487,156.79470237281058,0.46704715207116243,0.4889265714630473,0.12015780952304014,0.20634494587267543
0.2292811728083021,0.20868238490171903,167.30934805257868,0.2090454246077319,0.4572593452062218,0.17937026682868132,0.49866784358881466
0.30751624869734645,0.2715371466907152,326.58291890987823,0.46302638373453986,0.18603842012549734,0.1807773681570251,0.2734608987636895
0.38120758355807116,0.589455044323129,260.2143524993736,0.4615716211384353,0.4038907437650734,0.16838718077734371,0.24354608212968387
0.2454518409517176,0.5402978527480353,796.8701060021358,0.46947041800428513,0.11942609262404665,0.36345838184911083,0.4495421435909097
0.4887128330883843,0.5320577366982365,389.515642000331,0.2984613757136775,0.4271331114965896,0.47137584614230754,0.11322984354525395
0.48497891797684456,0.21911405751695606,824.2262065358493,0.4463785147195568,0.34062270497784325,0.4051901301433437,0.31390934467044784
0.20071291833014568,0.4815817978160043,256.4613980408375,0.48030635846692815,0.48244038505458475,0.2909493940855653,0.18410288551436974
0.2988994023569542,0.7547736907055171,543.5912615896755,0.2298467767588718,0.48401298218763145,0.2616205191937928,0.2472611165815053
0.22035132392670786,0.438555121586388,719.2334201978159,0.2675497622730221,0.12032604360974211,0.254583242123689,0.17991082874813122
0.21393619775098704,0.5749534818730739,686.7917684792694,0.3876960749342976,0.16420859422230716,0.34049878307833004,0.1151291038194831
0.11475477894181313,0.6678912053738861,641.0164689372418,0.22014392868932037,0.2936828189274766,0.24368826357781456,0.2666048535874227
0.3438257335919588,0.6703551674851327,932.3394417380529,0.4015237235650636,0.45179740997845974,0.19044878847548685,0.4156812084780358
0.30107160929154464,0.5115680494371628,305.67263293606993,0.1295568580854136,0.4257780569184225,0.3411371626302332,0.4807817730507564
0.12059150049999574,0.7147711672414019,544.3472840158948,0.30939935371541694,0.4857480105407115,0.25628216537102927,0.34954118984400495
0.2114585856946446,0.4348268560182482,895.5932950651678,0.1489253936334981,0.34723364684453634,0.10564993165753354,0.2555348369410886
0.46330635438666146,0.733215928870879,170.10438903564133,0.2173293905746706,0.20262540782464825,0.10889244542670982,0.40794210941892095
0.19582475626678897,0.3441362998373272,150.2994414277677,0.2034501569945888,0.11004265580207094,0.20965464446176735,0.3020895933716884
0.15795794883648925,0.3681298441943427,309.97205880246224,0.4355728294250665,0.18917059628821958,0.3049688798027455,0.24704811195626464
0.2957811041110252,0.23187237451940068,669.7190975842167,0.177406902162479,0.37010927918144987,0.2416958030671955,0.17163587702118988
0.49426018164424035,0.6773491019253698,333.8916638048262,0.4233791680636476,0.47050992933720526,0.10962206095502079,0.418451993734823
0.19682210860460017,0.45023314173962337,271.21589542791907,0.41758413836316877,0.22836146692330594,0.18926070550129617,0.3001703162068067
0.3688542189623515,0.33746996834683946,512.9220838224628,0.29955322222289194,0.4502817321157182,0.13856772346984647,0.4855214965244252
0.4046478461314871,0.3390741665699478,652.2382618924703,0.19353730223845186,0.2579592993364626,0.4794528005445666,0.420763840139488
0.19505501759695987,0.7408399647375401,323.7019363150664,0.1907585359824891,0.22330849974742015,0.22513363025141062,0.26800644765691084
0.3912865394447439,0.7003499602766221,370.6220680513679,0.28596985884633913,0.30353769712232725,0.10590654863819836,0.3963400163469829
0.2471132530877013,0.53211853121431,652.2033743303625,0.10352360295740654,0.2769093969638461,0.3642253007942654,0.2813565971408284
0.35292233223743186,0.5696664802494327,951.1645797905074,0.3125403018445465,0.46551994740680724,0.19297917620312688,0.13194629136570588
0.3534118843043579,0.48459534233017465,707.2675546942794,0.48111181030682215,0.2873027789632506,0.3266945020124017,0.3066724206232875
0.31430987362990337,0.43499992572728535,804.6137292261039,0.1618827527450386,0.2109341548892302,0.16029818184379516,0.4462914478136598
0.13611590802176332,0.7492861287309991,430.1290852799219,0.3293382485902414,0.43702623100076143,0.4936052940489859,0.4421765274068066
0.43412099823569517,0.27536762211218124,345.02892344601946,0.4847114754577827,0.4994998046638267,0.48810367462613324,0.32998676545598987
0.22831202598869435,0.4510680738297368,508.8409688823603,0.44420885579664005,0.35926856767252957,0.3623933406761224,0.25200941456594
0.1746074041599417,0.40673714479272527,826.4195458405063,0.44015204655253615,0.20018454757454346,0.38288104872882434,0.10404024092414872
0.11631005662190558,0.49889043215068907,510.6696776115002,0.4287399721584756,0.19552603080527173,0.27035155651666054,0.2245639115758051
0.33635717727529674,0.4745791247271051,862.052867910875,0.22360944242247427,0.12308267848610394,0.4848717381672676,0.49592343092309366
0.37102574473691297,0.5113337189906488,989.8947826256143,0.4562467325067249,0.13091721540563395,0.2694958481484804,0.39059641331719774
0.10663513157114246,0.2839513863361965,164.8239991573027,0.4765361404932684,0.465993238073105,0.1957871989632241,0.3870354255300251
0.3048372233197124,0.5078849009079662,140.86914047533332,0.29831696931961577,0.13859484281982024,0.14615144384156162,0.4044333561327045
0.1905983100791752,0.3454512883323265,234.63073262202565,0.2418284189037835,0.29373753931071156,0.18325012012575426,0.3480453533367778
0.35806911616378,0.3105988093929148,445.9327081609116,0.26569160624234245,0.37924871187727127,0.3288854015714888,0.33434346287000316
0.16974657160199658,0.23890053127171473,217.93798823088918,0.23368257673250625,0.4401419131094413,0.19803668717571965,0.28144770214496584
0.37637509524098645,0.6575915352536846,883.5980298568804,0.18496737680981604,0.16850838010149094,0.3616997713790179,0.2775735974678748
0.25469413852021494,0.45646515251393605,120.83162592435743,0.34737938810115576,0.2751114716501427,0.2528738079540187,0.44833938217487945
0.4746919954946939,0.5759862099870551,384.2134447022403,0.32503875449812913,0.20059207800551102,0.45474916216689776,0.2573825046787122
0.1550083776583973,0.6365560059828461,266.22516654478477,0.28503402841571024,0.20232923598664065,0.32339122698623096,0.4361167136270887
0.23642654042010341,0.6075899991881322,938.3853971417791,0.13833815467393273,0.22153572299467036,0.3490416212405104,0.43509377024997486
0.14538940849623563,0.4823004314538094,702.5329044010251,0.41875718588239996,0.33484648576738696,0.32262392119707084,0.40835927973660446
0.4698774473114251,0.43273911737103793,920.827230806237,0.16997342510031568,0.10663098867423529,0.4542275096764097,0.11505695994537848
0.45093574135239245,0.4255759457843983,975.095839279354,0.14582481735841926,0.2635065145262112,0.12536782717167655,0.15918889776144793
0.20317665108606225,0.5840292781580338,547.3884193096324,0.349228558193179,0.17473205409311704,0.12693948283629808,0.22588205687460602
0.3639936184136716,0.4968766129651241,310.8871972432236,0.2594577444950893,0.48684740340505395,0.38069609796989934,0.43901333690379274
0.4268888800804863,0.7094793487931064,274.35590757693035,0.12392339014093179,0.3330916637001241,0.4071855608192714,0.44930375254246635
0.322080324639785,0.7248211905960273,300.6269755172565,0.2422273419844233,0.4472381875321291,0.2734357673127872,0.11662291774219687
0.3118602313424026,0.3023362268039111,737.7339768598026,0.4087121409139851,0.17827599470784483,0.24092208322170536,0.22988982125143953
0.19674091636018068,0.2817401909274354,136.40115531070066,0.34609968208683906,0.4240062797295151,0.21117802648216527,0.4401536818552283
0.1372411071223597,0.5782405556215997,146.22496572944337,0.24511440919479874,0.26591298452209333,0.1937579543334191,0.1998772996140953
0.4588863031813307,0.38073544883736765,647.328648144835,0.17672191665383524,0.17107787553976098,0.4647834358714421,0.4904013226388527
0.4601672228653322,0.21114243125905932,677.8514320636659,0.35271824832190934,0.40449808095529316,0.21805581854446898,0.29572150663041097
0.35324058290930715,0.7331856016177731,698.7366318902141,0.45502212037854217,0.4048044390461124,0.35923151832447864,0.47492507575936405
0.2356119164194803,0.336140460346285,434.6924541297321,0.35850908720636554,0.4983551627456244,0.4148379121534489,0.2715305577461052
0.23968382984506437,0.7575683910114857,825.3503998427378,0.4251615418600897,0.41237490471926563,0.10878663137903236,0.22951957083505198
0.3903822715480958,0.6304606705269522,580.2621289539559,0.30861113542174845,0.15810689917085116,0.11354965995327465,0.24496407008354112
0.4588441039810308,0.6575920939468907,194.9190670084775,0.3871884426964115,0.2290178967142913,0.23325496185494773,0.45372023301226927
0.45483456970604697,0.32087689747589626,817.3893763606108,0.45849070951134097,0.28069076691645845,0.3784062977254813,0.23227575451533308
0.41195021834304957,0.3405166553700878,957.7610076434124,0.409271591303462,0.15066112228391804,0.2043194541049399,0.36773848858388414
0.35681265846171517,0.5127606522944395,154.0326817021228,0.46394158135925834,0.41521558977912565,0.10059331617290011,0.28793707284983383
0.13365598599801953,0.30325991158991733,452.2162048305219,0.27245584084642394,0.3106794151650346,0.2152591599775668,0.476668475490739
0.1646514856378455,0.3832590156098194,538.7644403512729,0.46168810205082267,0.4777798276383014,0.1360523266574051,0.1637453888284564
0.4594216754108317,0.3928774867686827,231.82368407048526,0.3486268937926831,0.3357232578103281,0.1877653223169293,0.2714627320407369
0.342571623863836,0.29577795995165845,880.9380530045894,0.4480195064326775,0.30915963349530157,0.23327600027971906,0.1498535247612488
0.10367882064665186,0.3231097000370965,355.7346804010396,0.11575061217513416,0.12857006117314573,0.15122294202750075,0.33125573678407566
0.14058861714641285,0.673131105204954,804.7076859443441,0.36314095276541447,0.15973836197783112,0.382545890979064,0.261159676535231
0.3654007076432223,0.30031751272836105,703.8950338254845,0.43919003155115954,0.4398104307056605,0.20236809280247534,0.12437489299376665
0.10202463353848748,0.2170744351063535,638.2412402203211,0.16968081345727992,0.49627039113032334,0.364437919721985,0.43993524390670125
0.16432322056699947,0.5776129655773632,272.928563826899,0.36471477338596925,0.2660716543593078,0.33961314112846774,0.2502059131465756
0.3194935157466344,0.7855898716354701,298.6331684958151,0.42998188568665263,0.4240344334899716,0.4592181950774944,0.29745229638018555
0.37675807907707737,0.3987282887738729,142.6135642719124,0.21517974785305483,0.35103430653226075,0.1351732689378677,0.26300533419343136
0.3607845038010402,0.2711934219177514,316.64118680403976,0.2620985311625568,0.4836237094686855,0.1858432445454659,0.29546107137998645
0.18970772378422393,0.5422323952205186,410.8992485144627,0.3278070873996878,0.1952548941776373,0.4460713716175905,0.10653007906724032
0.3848716885390143,0.7438125266573878,849.8307734761828,0.3076670755538249,0.31793429720317723,0.4288525825542773,0.42618381172319
0.19489963499872004,0.6704370678970873,429.75340004332475,0.11567575721485426,0.2635183273370383,0.17684222287282028,0.2329232047784575
0.2301598792637071,0.5735095210476296,779.1596044890458,0.1394688392341654,0.31668639037720614,0.14309440477844967,0.38978470577045743
0.3985965620472097,0.38903389796455967,495.4980531659388,0.14018663172174453,0.2075432333675421,0.4424965858480775,0.1259547181524527
0.35985315961888587,0.5251281039657321,806.3814807944996,0.20490716219967,0.2990984650862976,0.17125522272988192,0.3095301009992365
0.43968936419767124,0.25474690478255324,978.6444403933359,0.1983456451209797,0.3499216586899061,0.4484438824283181,0.46351678882829495
0.3630451569201374,0.607367254568402,315.8574022518221,0.39688895351471987,0.13248635359979685,0.4844458797510963,0.259299214201475
0.32732344133418867,0.6350576113385906,876.1074507674886,0.32909775440645783,0.3971949019230493,0.18832265543026816,0.17890360403361225
0.137469907131237,0.7790189737459514,659.6416776751972,0.40559043385809646,0.382609185264167,0.436155039968382,0.13963246284603892
0.24708632122377341,0.356238415247043,835.5648354297894,0.12795842296434806,0.4521830405805941,0.2695324359929052,0.44363518539523705
0.2060809470726902,0.21107385142581359,686.4273120410247,0.29408569498864023,0.2703426207239702,0.41551136990139836,0.195522490943847
